###=SUM(D2:D24001)
=IF(AND(CalcDamage!$K$24=B79; CalcDamage!$L$24=C79); TRUE; FALSE)#alien#78#=IF(A79;1128,2;0)
=IF(AND(CalcDamage!$K$24=B80; CalcDamage!$L$24=C80); TRUE; FALSE)#alien#79#=IF(A80;1145,1000000000001;0)
=IF(AND(CalcDamage!$K$24=B81; CalcDamage!$L$24=C81); TRUE; FALSE)#alien#80#=IF(A81;1162,0000000000002;0)
=IF(AND(CalcDamage!$K$24=B82; CalcDamage!$L$24=C82); TRUE; FALSE)#alien#81#=IF(A82;1178,9000000000003;0)
=IF(AND(CalcDamage!$K$24=B83; CalcDamage!$L$24=C83); TRUE; FALSE)#alien#82#=IF(A83;1195,8000000000004;0)
=IF(AND(CalcDamage!$K$24=B84; CalcDamage!$L$24=C84); TRUE; FALSE)#alien#83#=IF(A84;1212,7000000000005;0)
=IF(AND(CalcDamage!$K$24=B85; CalcDamage!$L$24=C85); TRUE; FALSE)#alien#84#=IF(A85;1229,6000000000006;0)
=IF(AND(CalcDamage!$K$24=B86; CalcDamage!$L$24=C86); TRUE; FALSE)#alien#85#=IF(A86;1246,5000000000007;0)
=IF(AND(CalcDamage!$K$24=B87; CalcDamage!$L$24=C87); TRUE; FALSE)#alien#86#=IF(A87;1263,4000000000008;0)
=IF(AND(CalcDamage!$K$24=B88; CalcDamage!$L$24=C88); TRUE; FALSE)#alien#87#=IF(A88;1280,3000000000009;0)
=IF(AND(CalcDamage!$K$24=B89; CalcDamage!$L$24=C89); TRUE; FALSE)#alien#88#=IF(A89;1297,200000000001;0)
=IF(AND(CalcDamage!$K$24=B90; CalcDamage!$L$24=C90); TRUE; FALSE)#alien#89#=IF(A90;1314,100000000001;0)
=IF(AND(CalcDamage!$K$24=B91; CalcDamage!$L$24=C91); TRUE; FALSE)#alien#90#=IF(A91;1331,0000000000011;0)
=IF(AND(CalcDamage!$K$24=B92; CalcDamage!$L$24=C92); TRUE; FALSE)#alien#91#=IF(A92;1347,9000000000012;0)
=IF(AND(CalcDamage!$K$24=B93; CalcDamage!$L$24=C93); TRUE; FALSE)#alien#92#=IF(A93;1364,8000000000013;0)
=IF(AND(CalcDamage!$K$24=B94; CalcDamage!$L$24=C94); TRUE; FALSE)#alien#93#=IF(A94;1381,7000000000014;0)
=IF(AND(CalcDamage!$K$24=B95; CalcDamage!$L$24=C95); TRUE; FALSE)#alien#94#=IF(A95;1398,6000000000015;0)
=IF(AND(CalcDamage!$K$24=B96; CalcDamage!$L$24=C96); TRUE; FALSE)#alien#95#=IF(A96;1415,5000000000016;0)
=IF(AND(CalcDamage!$K$24=B97; CalcDamage!$L$24=C97); TRUE; FALSE)#alien#96#=IF(A97;1432,4000000000017;0)
=IF(AND(CalcDamage!$K$24=B98; CalcDamage!$L$24=C98); TRUE; FALSE)#alien#97#=IF(A98;1449,3000000000018;0)
=IF(AND(CalcDamage!$K$24=B99; CalcDamage!$L$24=C99); TRUE; FALSE)#alien#98#=IF(A99;1466,2000000000019;0)
=IF(AND(CalcDamage!$K$24=B100; CalcDamage!$L$24=C100); TRUE; FALSE)#alien#99#=IF(A100;1483,100000000002;0)
=IF(AND(CalcDamage!$K$24=B101; CalcDamage!$L$24=C101); TRUE; FALSE)#alien#100#=IF(A101;1500;0)
=IF(AND(CalcDamage!$K$24=B102; CalcDamage!$L$24=C102); TRUE; FALSE)#alien#101#=IF(A102;1500;0)
=IF(AND(CalcDamage!$K$24=B103; CalcDamage!$L$24=C103); TRUE; FALSE)#alien#102#=IF(A103;1500;0)
=IF(AND(CalcDamage!$K$24=B104; CalcDamage!$L$24=C104); TRUE; FALSE)#alien#103#=IF(A104;1500;0)
=IF(AND(CalcDamage!$K$24=B105; CalcDamage!$L$24=C105); TRUE; FALSE)#alien#104#=IF(A105;1500;0)
=IF(AND(CalcDamage!$K$24=B106; CalcDamage!$L$24=C106); TRUE; FALSE)#alien#105#=IF(A106;1500;0)
=IF(AND(CalcDamage!$K$24=B107; CalcDamage!$L$24=C107); TRUE; FALSE)#alien#106#=IF(A107;1500;0)
=IF(AND(CalcDamage!$K$24=B108; CalcDamage!$L$24=C108); TRUE; FALSE)#alien#107#=IF(A108;1500;0)
=IF(AND(CalcDamage!$K$24=B109; CalcDamage!$L$24=C109); TRUE; FALSE)#alien#108#=IF(A109;1500;0)
=IF(AND(CalcDamage!$K$24=B110; CalcDamage!$L$24=C110); TRUE; FALSE)#alien#109#=IF(A110;1500;0)
=IF(AND(CalcDamage!$K$24=B111; CalcDamage!$L$24=C111); TRUE; FALSE)#alien#110#=IF(A111;1500;0)
=IF(AND(CalcDamage!$K$24=B112; CalcDamage!$L$24=C112); TRUE; FALSE)#alien#111#=IF(A112;1500;0)
=IF(AND(CalcDamage!$K$24=B113; CalcDamage!$L$24=C113); TRUE; FALSE)#alien#112#=IF(A113;1500;0)
=IF(AND(CalcDamage!$K$24=B114; CalcDamage!$L$24=C114); TRUE; FALSE)#alien#113#=IF(A114;1500;0)
=IF(AND(CalcDamage!$K$24=B115; CalcDamage!$L$24=C115); TRUE; FALSE)#alien#114#=IF(A115;1500;0)
=IF(AND(CalcDamage!$K$24=B116; CalcDamage!$L$24=C116); TRUE; FALSE)#alien#115#=IF(A116;1500;0)
=IF(AND(CalcDamage!$K$24=B117; CalcDamage!$L$24=C117); TRUE; FALSE)#alien#116#=IF(A117;1500;0)
=IF(AND(CalcDamage!$K$24=B118; CalcDamage!$L$24=C118); TRUE; FALSE)#alien#117#=IF(A118;1500;0)
=IF(AND(CalcDamage!$K$24=B119; CalcDamage!$L$24=C119); TRUE; FALSE)#alien#118#=IF(A119;1500;0)
=IF(AND(CalcDamage!$K$24=B120; CalcDamage!$L$24=C120); TRUE; FALSE)#alien#119#=IF(A120;1500;0)
=IF(AND(CalcDamage!$K$24=B121; CalcDamage!$L$24=C121); TRUE; FALSE)#alien#120#=IF(A121;1500;0)
=IF(AND(CalcDamage!$K$24=B122; CalcDamage!$L$24=C122); TRUE; FALSE)#alien_cpt-alpha-omega#1#=IF(A122;2500;0)
=IF(AND(CalcDamage!$K$24=B123; CalcDamage!$L$24=C123); TRUE; FALSE)#alien_cpt-alpha-omega#2#=IF(A123;2500,0;0)
=IF(AND(CalcDamage!$K$24=B124; CalcDamage!$L$24=C124); TRUE; FALSE)#alien_cpt-alpha-omega#3#=IF(A124;2500,0;0)
=IF(AND(CalcDamage!$K$24=B125; CalcDamage!$L$24=C125); TRUE; FALSE)#alien_cpt-alpha-omega#4#=IF(A125;2500,0;0)
=IF(AND(CalcDamage!$K$24=B126; CalcDamage!$L$24=C126); TRUE; FALSE)#alien_cpt-alpha-omega#5#=IF(A126;2500,0;0)
=IF(AND(CalcDamage!$K$24=B127; CalcDamage!$L$24=C127); TRUE; FALSE)#alien_cpt-alpha-omega#6#=IF(A127;2500,0;0)
=IF(AND(CalcDamage!$K$24=B128; CalcDamage!$L$24=C128); TRUE; FALSE)#alien_cpt-alpha-omega#7#=IF(A128;2500,0;0)
=IF(AND(CalcDamage!$K$24=B129; CalcDamage!$L$24=C129); TRUE; FALSE)#alien_cpt-alpha-omega#8#=IF(A129;2500,0;0)
=IF(AND(CalcDamage!$K$24=B130; CalcDamage!$L$24=C130); TRUE; FALSE)#alien_cpt-alpha-omega#9#=IF(A130;2500,0;0)
=IF(AND(CalcDamage!$K$24=B131; CalcDamage!$L$24=C131); TRUE; FALSE)#alien_cpt-alpha-omega#10#=IF(A131;2500;0)
=IF(AND(CalcDamage!$K$24=B132; CalcDamage!$L$24=C132); TRUE; FALSE)#alien_cpt-alpha-omega#11#=IF(A132;2500,0;0)
=IF(AND(CalcDamage!$K$24=B133; CalcDamage!$L$24=C133); TRUE; FALSE)#alien_cpt-alpha-omega#12#=IF(A133;2500,0;0)
=IF(AND(CalcDamage!$K$24=B134; CalcDamage!$L$24=C134); TRUE; FALSE)#alien_cpt-alpha-omega#13#=IF(A134;2500,0;0)
=IF(AND(CalcDamage!$K$24=B135; CalcDamage!$L$24=C135); TRUE; FALSE)#alien_cpt-alpha-omega#14#=IF(A135;2500,0;0)
=IF(AND(CalcDamage!$K$24=B136; CalcDamage!$L$24=C136); TRUE; FALSE)#alien_cpt-alpha-omega#15#=IF(A136;2500,0;0)
=IF(AND(CalcDamage!$K$24=B137; CalcDamage!$L$24=C137); TRUE; FALSE)#alien_cpt-alpha-omega#16#=IF(A137;2500,0;0)
=IF(AND(CalcDamage!$K$24=B138; CalcDamage!$L$24=C138); TRUE; FALSE)#alien_cpt-alpha-omega#17#=IF(A138;2500,0;0)
=IF(AND(CalcDamage!$K$24=B139; CalcDamage!$L$24=C139); TRUE; FALSE)#alien_cpt-alpha-omega#18#=IF(A139;2500,0;0)
=IF(AND(CalcDamage!$K$24=B140; CalcDamage!$L$24=C140); TRUE; FALSE)#alien_cpt-alpha-omega#19#=IF(A140;2500,0;0)
=IF(AND(CalcDamage!$K$24=B141; CalcDamage!$L$24=C141); TRUE; FALSE)#alien_cpt-alpha-omega#20#=IF(A141;2500;0)
=IF(AND(CalcDamage!$K$24=B142; CalcDamage!$L$24=C142); TRUE; FALSE)#alien_cpt-alpha-omega#21#=IF(A142;2625,0;0)
=IF(AND(CalcDamage!$K$24=B143; CalcDamage!$L$24=C143); TRUE; FALSE)#alien_cpt-alpha-omega#22#=IF(A143;2750,0;0)
=IF(AND(CalcDamage!$K$24=B144; CalcDamage!$L$24=C144); TRUE; FALSE)#alien_cpt-alpha-omega#23#=IF(A144;2875,0;0)
=IF(AND(CalcDamage!$K$24=B145; CalcDamage!$L$24=C145); TRUE; FALSE)#alien_cpt-alpha-omega#24#=IF(A145;3000,0;0)
=IF(AND(CalcDamage!$K$24=B146; CalcDamage!$L$24=C146); TRUE; FALSE)#alien_cpt-alpha-omega#25#=IF(A146;3125,0;0)
=IF(AND(CalcDamage!$K$24=B147; CalcDamage!$L$24=C147); TRUE; FALSE)#alien_cpt-alpha-omega#26#=IF(A147;3250,0;0)
=IF(AND(CalcDamage!$K$24=B148; CalcDamage!$L$24=C148); TRUE; FALSE)#alien_cpt-alpha-omega#27#=IF(A148;3375,0;0)
=IF(AND(CalcDamage!$K$24=B149; CalcDamage!$L$24=C149); TRUE; FALSE)#alien_cpt-alpha-omega#28#=IF(A149;3500,0;0)
=IF(AND(CalcDamage!$K$24=B150; CalcDamage!$L$24=C150); TRUE; FALSE)#alien_cpt-alpha-omega#29#=IF(A150;3625,0;0)
=IF(AND(CalcDamage!$K$24=B151; CalcDamage!$L$24=C151); TRUE; FALSE)#alien_cpt-alpha-omega#30#=IF(A151;3750;0)
=IF(AND(CalcDamage!$K$24=B152; CalcDamage!$L$24=C152); TRUE; FALSE)#alien_cpt-alpha-omega#31#=IF(A152;3875,0;0)
=IF(AND(CalcDamage!$K$24=B153; CalcDamage!$L$24=C153); TRUE; FALSE)#alien_cpt-alpha-omega#32#=IF(A153;4000,0;0)
=IF(AND(CalcDamage!$K$24=B154; CalcDamage!$L$24=C154); TRUE; FALSE)#alien_cpt-alpha-omega#33#=IF(A154;4125,0;0)
=IF(AND(CalcDamage!$K$24=B155; CalcDamage!$L$24=C155); TRUE; FALSE)#alien_cpt-alpha-omega#34#=IF(A155;4250,0;0)
=IF(AND(CalcDamage!$K$24=B156; CalcDamage!$L$24=C156); TRUE; FALSE)#alien_cpt-alpha-omega#35#=IF(A156;4375,0;0)
=IF(AND(CalcDamage!$K$24=B157; CalcDamage!$L$24=C157); TRUE; FALSE)#alien_cpt-alpha-omega#36#=IF(A157;4500,0;0)
=IF(AND(CalcDamage!$K$24=B158; CalcDamage!$L$24=C158); TRUE; FALSE)#alien_cpt-alpha-omega#37#=IF(A158;4625,0;0)
=IF(AND(CalcDamage!$K$24=B159; CalcDamage!$L$24=C159); TRUE; FALSE)#alien_cpt-alpha-omega#38#=IF(A159;4750,0;0)
=IF(AND(CalcDamage!$K$24=B160; CalcDamage!$L$24=C160); TRUE; FALSE)#alien_cpt-alpha-omega#39#=IF(A160;4875,0;0)
=IF(AND(CalcDamage!$K$24=B161; CalcDamage!$L$24=C161); TRUE; FALSE)#alien_cpt-alpha-omega#40#=IF(A161;5000;0)
=IF(AND(CalcDamage!$K$24=B162; CalcDamage!$L$24=C162); TRUE; FALSE)#alien_cpt-alpha-omega#41#=IF(A162;5125,0;0)
=IF(AND(CalcDamage!$K$24=B163; CalcDamage!$L$24=C163); TRUE; FALSE)#alien_cpt-alpha-omega#42#=IF(A163;5250,0;0)
=IF(AND(CalcDamage!$K$24=B164; CalcDamage!$L$24=C164); TRUE; FALSE)#alien_cpt-alpha-omega#43#=IF(A164;5375,0;0)
=IF(AND(CalcDamage!$K$24=B165; CalcDamage!$L$24=C165); TRUE; FALSE)#alien_cpt-alpha-omega#44#=IF(A165;5500,0;0)
=IF(AND(CalcDamage!$K$24=B166; CalcDamage!$L$24=C166); TRUE; FALSE)#alien_cpt-alpha-omega#45#=IF(A166;5625,0;0)
=IF(AND(CalcDamage!$K$24=B167; CalcDamage!$L$24=C167); TRUE; FALSE)#alien_cpt-alpha-omega#46#=IF(A167;5750,0;0)
=IF(AND(CalcDamage!$K$24=B168; CalcDamage!$L$24=C168); TRUE; FALSE)#alien_cpt-alpha-omega#47#=IF(A168;5875,0;0)
=IF(AND(CalcDamage!$K$24=B169; CalcDamage!$L$24=C169); TRUE; FALSE)#alien_cpt-alpha-omega#48#=IF(A169;6000,0;0)
=IF(AND(CalcDamage!$K$24=B170; CalcDamage!$L$24=C170); TRUE; FALSE)#alien_cpt-alpha-omega#49#=IF(A170;6125,0;0)
=IF(AND(CalcDamage!$K$24=B171; CalcDamage!$L$24=C171); TRUE; FALSE)#alien_cpt-alpha-omega#50#=IF(A171;6250;0)
=IF(AND(CalcDamage!$K$24=B172; CalcDamage!$L$24=C172); TRUE; FALSE)#alien_cpt-alpha-omega#51#=IF(A172;6375,0;0)
=IF(AND(CalcDamage!$K$24=B173; CalcDamage!$L$24=C173); TRUE; FALSE)#alien_cpt-alpha-omega#52#=IF(A173;6500,0;0)
=IF(AND(CalcDamage!$K$24=B174; CalcDamage!$L$24=C174); TRUE; FALSE)#alien_cpt-alpha-omega#53#=IF(A174;6625,0;0)
=IF(AND(CalcDamage!$K$24=B175; CalcDamage!$L$24=C175); TRUE; FALSE)#alien_cpt-alpha-omega#54#=IF(A175;6750,0;0)
=IF(AND(CalcDamage!$K$24=B176; CalcDamage!$L$24=C176); TRUE; FALSE)#alien_cpt-alpha-omega#55#=IF(A176;6875,0;0)
=IF(AND(CalcDamage!$K$24=B177; CalcDamage!$L$24=C177); TRUE; FALSE)#alien_cpt-alpha-omega#56#=IF(A177;7000,0;0)
=IF(AND(CalcDamage!$K$24=B178; CalcDamage!$L$24=C178); TRUE; FALSE)#alien_cpt-alpha-omega#57#=IF(A178;7125,0;0)
=IF(AND(CalcDamage!$K$24=B179; CalcDamage!$L$24=C179); TRUE; FALSE)#alien_cpt-alpha-omega#58#=IF(A179;7250,0;0)
=IF(AND(CalcDamage!$K$24=B180; CalcDamage!$L$24=C180); TRUE; FALSE)#alien_cpt-alpha-omega#59#=IF(A180;7375,0;0)
=IF(AND(CalcDamage!$K$24=B181; CalcDamage!$L$24=C181); TRUE; FALSE)#alien_cpt-alpha-omega#60#=IF(A181;7500;0)
=IF(AND(CalcDamage!$K$24=B182; CalcDamage!$L$24=C182); TRUE; FALSE)#alien_cpt-alpha-omega#61#=IF(A182;7625,0;0)
=IF(AND(CalcDamage!$K$24=B183; CalcDamage!$L$24=C183); TRUE; FALSE)#alien_cpt-alpha-omega#62#=IF(A183;7750,0;0)
=IF(AND(CalcDamage!$K$24=B184; CalcDamage!$L$24=C184); TRUE; FALSE)#alien_cpt-alpha-omega#63#=IF(A184;7875,0;0)
=IF(AND(CalcDamage!$K$24=B185; CalcDamage!$L$24=C185); TRUE; FALSE)#alien_cpt-alpha-omega#64#=IF(A185;8000,0;0)
=IF(AND(CalcDamage!$K$24=B186; CalcDamage!$L$24=C186); TRUE; FALSE)#alien_cpt-alpha-omega#65#=IF(A186;8125,0;0)
=IF(AND(CalcDamage!$K$24=B187; CalcDamage!$L$24=C187); TRUE; FALSE)#alien_cpt-alpha-omega#66#=IF(A187;8250,0;0)
=IF(AND(CalcDamage!$K$24=B188; CalcDamage!$L$24=C188); TRUE; FALSE)#alien_cpt-alpha-omega#67#=IF(A188;8375,0;0)
=IF(AND(CalcDamage!$K$24=B189; CalcDamage!$L$24=C189); TRUE; FALSE)#alien_cpt-alpha-omega#68#=IF(A189;8500,0;0)
=IF(AND(CalcDamage!$K$24=B190; CalcDamage!$L$24=C190); TRUE; FALSE)#alien_cpt-alpha-omega#69#=IF(A190;8625,0;0)
=IF(AND(CalcDamage!$K$24=B191; CalcDamage!$L$24=C191); TRUE; FALSE)#alien_cpt-alpha-omega#70#=IF(A191;8750;0)
=IF(AND(CalcDamage!$K$24=B192; CalcDamage!$L$24=C192); TRUE; FALSE)#alien_cpt-alpha-omega#71#=IF(A192;8875,0;0)
